시도명,시군구명,어린이집코드,어린이집명,어린이집유형구분,운영현황,우편번호,상세주소,어린이집전화번호,어린이집팩스번호,홈페이지주소,보육실수,보육실 면적,놀이터수,보육교직원수,정원수,현원수,위도,경도,통학차량운영여부,인가일자,휴지시작일자,휴지종료일자,폐지일자,제공서비스,데이터기준일자
경기도,부천시,41195000192,한결사랑어린이집,민간,Y,14631,경기도 부천시 신흥로92번길 12 (심곡동),032-612-3033,032-653-2782,,4,109,0,10,33,32,37.49166796,126.7786043,운영,1997-02-20,,,,시간연장형+24시간,2021-02-15
경기도,부천시,41195000332,한국어린이집,가정,Y,14596,"경기도 부천시 부흥로 102 1542동 101호(상동, 한아름마을한국아파트)",032-328-1024,032-328-1075,,4,65,0,6,18,17,37.4967623,126.7540318,미운영,2013-12-02,,,,일반,2021-02-15
경기도,부천시,41195000164,한글나라어린이집,가정,Y,14586,"경기도 부천시 석천로 107 1120동 101호 (중동, 보람마을 동남아파트)",032-322-1276,032-322-1276,http://cyworid.com/roug2000,3,57,0,9,20,20,37.49870031,126.7584486,미운영,2003-03-20,,,,시간연장형,2021-02-15
경기도,부천시,41190000004,한라성심어린이집,국공립,Y,14511,"경기도 부천시 계남로 123 1단지 관리동 (중동, 한라마을 주공1,2단지)",032-324-6754,032-321-6754,,4,157,3,10,47,47,37.50965167,126.7628549,미운영,1995-08-23,,,,장애아통합,2021-02-15
경기도,부천시,41190000242,한라숲어린이집,가정,Y,14588,"경기도 부천시 송내대로205번길 26 2506동 104호 (상동, 푸른마을 한라비발디)",032-323-0149,,,3,61,0,6,20,20,37.502791,126.7553737,미운영,2014-12-03,,,,일반,2021-02-15
경기도,부천시,41195000096,한라어린이집,민간,Y,14511,"경기도 부천시 계남로 123 2단지 관리동 (중동, 한라마을 주공1,2단지)",032-324-8410,070-8797-0826,,4,127,0,7,46,44,37.51002411,126.7608219,미운영,1995-06-19,,,,일반,2021-02-15
경기도,부천시,41195000191,한별어린이집,민간,Y,14672,경기도 부천시 지봉로70번길 10 (역곡동),032-351-1235,032-347-1255,,7,159,1,9,60,40,37.48646525,126.8072496,미운영,2004-12-08,,,,일반,2021-02-15
경기도,부천시,41195000188,한빛누리어린이집,가정,Y,14664,"경기도 부천시 역곡로45번길 36 202동 106호 (역곡동, 동부센트레빌2단지아파트)",032-344-3550,,www.cyworld.com/hanbitnuri2006,4,58,0,6,20,16,37.48606366,126.8066522,미운영,2006-07-31,,,,일반,2021-02-15
경기도,부천시,41199000046,한빛어린이집,민간,Y,14464,경기도 부천시 삼작로 363 (원종동),032-672-9503,,,10,326,2,14,78,78,37.52050553,126.7987361,운영,1996-04-09,,,,일반,2021-02-15
경기도,부천시,41199000009,한사랑어린이집,가정,Y,14407,"경기도 부천시 역곡로496번길 37 다동 102호 (고강동, 명성빌라)",032-683-5744,,,3,40,0,6,15,15,37.52873758,126.8190399,미운영,2003-04-01,,,,일반,2021-02-15
경기도,부천시,41190000270,한신꿈어린이집,가정,Y,14786,"경기도 부천시 양지로 234-10 104동 101호 (옥길동, 제이드카운티 1단지)",032-343-1100,,,3,78,0,6,20,20,37.46591041,126.8263055,미운영,2018-01-23,,,,일반,2021-02-15
경기도,부천시,41195000041,한아름어린이집,가정,Y,14596,"경기도 부천시 장말로 71 1509동 103호(상동, 한아름마을현대아파트)",032-323-5655,032-323-5655,,3,60,0,7,20,20,37.49445572,126.7505927,미운영,1997-06-09,,,,일반,2021-02-15
경기도,부천시,41190000237,한양어린이집,민간,Y,14508,"경기도 부천시 도약로 36-2 관리동 1층 (상동, 라일락마을 신성미소지움)",032-322-2262,032-322-2262,hanyangi.co.kr,3,79,0,10,29,29,37.51186482,126.7510617,미운영,2002-12-27,,,,영아전담,2021-02-15
경기도,부천시,41195000037,한우리어린이집,가정,Y,14596,"경기도 부천시 부흥로 100 1521동 101호 (상동, 한아름마을 동성,동아,삼환아파트)",032-323-4187,032-324-4187,,3,53,0,8,20,16,37.49499574,126.7497787,미운영,2004-06-12,,,,일반,2021-02-15
경기도,부천시,41195000032,한울어린이집,민간,Y,14541,"경기도 부천시 계남로 60-1 관리동 (상동, 진달래마을 써미트빌)",032-327-9711,032-327-9718,,4,89,0,10,34,34,37.50952369,126.7581291,미운영,2003-03-06,,,,일반,2021-02-15
경기도,부천시,41195000312,해그림숲어린이집,민간,Y,14545,"경기도 부천시 소향로 55-15 103호 (상동, 승재밀레니엄오피스텔)",032-324-3667,032-324-2234,,7,151,1,8,49,37,37.50363456,126.7537469,운영,2010-08-17,2012-03-01,2012-03-02,,일반,2021-02-15
경기도,부천시,41197000066,해나라어린이집,가정,Y,14771,"경기도 부천시 소사로102번길 47 101동 104호(소사본동,소사청구아파트)",032-349-4546,032-348-4546,http://cafe.naver.com/sun0nara,4,62,0,10,20,20,37.46861802,126.7995987,미운영,2003-09-05,,,,일반,2021-02-15
경기도,부천시,41197000012,해님달님어린이집,민간,Y,14757,경기도 부천시 호현로387번길 7 (소사본동),032-351-0994,032-351-0993,,5,150,2,15,56,56,37.47241264,126.7921658,운영,2004-11-17,,,,일반,2021-02-15
경기도,부천시,41195000245,해다미어린이집,민간,Y,14527,"경기도 부천시 옥산로138번길 30 1층 제1호 (춘의동, 광성상가아파트)",032-662-8688,070-7834-6882,www.cyworld.com/ juen8688,7,224,0,7,41,41,37.50550997,126.7819247,미운영,2007-06-08,,,,일반,2021-02-15
경기도,부천시,41195000322,해든어린이집,민간,Y,14543,"경기도 부천시 길주로77번길 19-45 105~106호 (상동, 디아뜨갤러리4차)",032-327-0222,,,6,154,0,8,47,22,37.50768354,126.7494041,운영,2012-06-07,,,,일반,2021-02-15
경기도,부천시,41197000150,해맑은사랑나무어린이집,민간,Y,14736,경기도 부천시 경인로150번길 17 (송내동),032-613-0407,032-712-9614,,4,105,0,9,39,38,37.48315035,126.7720705,운영,2007-04-11,,,,일반,2021-02-15
경기도,부천시,41195000035,해맑은어린이집,민간,Y,14567,경기도 부천시 부천로148번길 61-4 1~2층 (원미동),032-655-0305,032-667-0305,,9,145,0,9,33,21,37.49694917,126.7891735,미운영,2002-09-30,,,,일반,2021-02-15
경기도,부천시,41195000088,해맑음어린이집,가정,Y,14513,경기도 부천시 평천로 702 (약대동),032-676-1120,032-676-1120,,2,50,0,6,20,20,37.51490498,126.7685755,운영,1997-12-26,,,,시간연장형,2021-02-15
경기도,부천시,41199000091,해바라기어린이집,민간,Y,14467,경기도 부천시 삼작로423번길 13 (원종동),032-678-9407,032-678-9470,,7,129,1,9,46,42,37.52041541,126.8085182,운영,2000-02-29,,,,일반,2021-02-15
경기도,부천시,41195000033,해솔어린이집,가정,Y,14583,"경기도 부천시 조마루로 135 824동 101호 (중동, 포도마을 삼보,영남아파트)",032-321-0016,032-321-0016,,3,61,0,6,20,20,37.50106623,126.7592034,미운영,2005-12-30,,,,일반,2021-02-15
경기도,부천시,41195000063,해와달어린이집,가정,Y,14507,"경기도 부천시 계남로 79 2223동 102호(상동, 진달래마을신동아아파트)",032-322-5848,070-7348-5853,,3,55,0,6,20,19,37.50952369,126.7581291,미운영,2002-07-31,,,,일반,2021-02-15
경기도,부천시,41195000124,해울어린이집,가정,Y,14597,"경기도 부천시 상일로 71 1823동 107호 (상동, 반달마을 건영,동아,선경아파트)",032-326-2252,032-326-2252,,4,47,0,5,17,17,37.49336167,126.7530569,미운영,2005-10-13,,,,일반,2021-02-15
경기도,부천시,41195000289,해피맘어린이집,가정,Y,14598,"경기도 부천시 상일로 72 1836동 103호 (상동, 반달마을 극동아파트)",032-348-8458,070-7399-8458,,3,53,0,6,20,19,37.48906611,126.7498372,미운영,2009-04-15,,,,일반,2021-02-15
경기도,부천시,41195000024,해피아이어린이집,가정,Y,14482,"경기도 부천시 삼작로292번길 41-20 B동 104호(도당동, 복사골아파트)",032-261-9484,031-601-6177,,3,36,0,1,12,0,37.51800156,126.7944019,미운영,2006-01-19,,,,일반,2021-02-15
경기도,부천시,41195000323,해피키즈어린이집,민간,Y,14514,"경기도 부천시 수도로 18 관리동 1층 (약대동, 두산위브 트레지움아파트 1단지)",032-678-3055,032-673-1760,,5,155,2,10,52,46,37.51233705,126.768204,미운영,2012-10-23,,,,일반,2021-02-15
경기도,부천시,41197000009,햇빛어린이집,가정,Y,14726,"경기도 부천시 경인로134번길 16 101동 101호 (송내동, 부천 우방 유쉘아파트)",032-654-6703,032-654-6706,,4,85,0,5,19,14,37.48323103,126.7695196,미운영,1997-04-16,,,,일반,2021-02-15
경기도,부천시,41190000289,햇살가득어린이집,가정,Y,14787,"경기도 부천시 옥길로 55 708동 103호 (옥길동, 엘에이치센트리뷰)",032-344-2829,,,4,58,0,6,20,20,37.46632023,126.8207792,미운영,2018-04-09,,,,일반,2021-02-15
경기도,부천시,41195000133,햇살가득한어린이집,가정,Y,14535,"경기도 부천시 계남로 195 309동 110호 (중동, 설악마을 주공아파트)",032-324-1718,,,3,33,0,6,11,11,37.50835003,126.7709136,미운영,2004-11-22,,,,일반,2021-02-15
경기도,부천시,41195000014,햇살나무어린이집,민간,Y,14506,"경기도 부천시 상동로 186 다정한마을 관리동 (상동, 다정한마을 금강KCC아파트)",032-214-7926,032-324-7926,,5,68,0,7,26,25,37.51472235,126.7562207,미운영,2003-12-11,,,,일반,2021-02-15
경기도,부천시,41195000298,햇살어린이집,가정,Y,14511,"경기도 부천시 도약로 106 122동 107호 (중동, 한라마을 주공3차아파트)",032-324-5141,032-324-5141,,4,37,0,3,13,6,37.51002411,126.7608219,미운영,2009-06-26,,,,일반,2021-02-15
경기도,부천시,41197000094,행복나무어린이집,민간,Y,14745,경기도 부천시 성주로 106 (송내동),032-667-2440,032-652-6067,,6,213,3,14,74,64,37.47950217,126.7680985,운영,2005-01-27,,,,시간연장형,2021-02-15
경기도,부천시,41197000100,행복이가득한어린이집,민간,Y,14715,경기도 부천시 심곡로 23 (심곡본동),032-652-6067,,,12,310,2,27,117,117,37.48179504,126.7759629,운영,1993-06-14,,,,시간연장형,2021-02-15
경기도,부천시,41199000062,행복한 어린이집,가정,Y,14418,"경기도 부천시 원종로93번길 51 201동 101호 (원종동, 동제이지안2차아파트)",032-677-1116,032-714-3756,,3,47,0,6,16,13,37.52646482,126.8100274,미운영,2005-10-11,,,,일반,2021-02-15
경기도,부천시,41197000149,행복한아이들어린이집,가정,Y,14713,경기도 부천시 성주로255번길 28 1층 (심곡본동),032-657-8257,,,5,114,0,6,20,15,37.48149425,126.7804215,운영,2006-11-30,,,,일반,2021-02-15
경기도,부천시,41195000206,행복한아이어린이집,민간,Y,14554,경기도 부천시 부천로167번길 23-4 (춘의동),032-663-9090,032-613-9090,,3,64,0,5,21,9,37.49932608,126.7847456,미운영,2003-04-15,,,,일반,2021-02-15
경기도,부천시,41195000072,행복한해나라어린이집,가정,Y,14587,"경기도 부천시 소향로 18 2403동 101호 (상동, 행복한마을 금호어울림)",032-323-8811,032-323-8830,,4,65,0,6,20,18,37.50350883,126.7488074,미운영,2002-10-31,,,,일반,2021-02-15
경기도,부천시,41195000246,허브어린이집,가정,Y,14533,"경기도 부천시 계남로 261 103동 103호 (중동, 중동대림아파트)",032-682-2102,032-682-2102,http://www.cyworld.com/hub2102,3,61,0,6,19,17,37.50667144,126.7785781,미운영,2007-06-15,,,,일반,2021-02-15
경기도,부천시,41197000031,현대몬테소리어린이집,가정,Y,14773,"경기도 부천시 은성로 172-17 608동 102호 (범박동, 부천범박힐스테이트 6단지)",032-342-6632,032-342-6632,,3,52,0,6,19,19,37.468838,,미운영,2003-10-27,,,,일반,2021-02-15
경기도,부천시,41197000023,현대신기어린이집,민간,Y,14778,"경기도 부천시 범안로 130-27 관리동 1층 (범박동, 부천범박힐스테이트5단지)",032-341-0470,032-341-0470,,3,111,0,8,42,42,37.46991914,126.8083267,미운영,2004-12-23,,,,일반,2021-02-15
경기도,부천시,41197000125,현대아이스쿨어린이집,민간,Y,14773,"경기도 부천시 은성로 172-17 관리동 (범박동, 부천범박힐스테이트 6단지)",032-351-3937,032-351-3937,,5,101,0,7,38,24,,,미운영,2004-03-04,,,,일반,2021-02-15
경기도,부천시,41197000030,현대아이짱어린이집,가정,Y,14782,"경기도 부천시 범안로95번길 32 308동 101호 (범박동, 부천범박힐스테이트3단지아파트)",032-345-2225,032-345-2225,,3,54,0,5,20,20,37.473495,,미운영,2004-09-14,,,,일반,2021-02-15
경기도,부천시,41197000025,현대어린이집,민간,Y,14777,"경기도 부천시 범안로96번길 23 관리동 (범박동, 부천범박힐스테이트4단지아파트)",032-351-3938,032-351-3938,,4,184,1,10,52,49,37.472748,126.808334,운영,2006-03-20,,,,일반,2021-02-15
경기도,부천시,41197000021,현대해와달어린이집,가정,Y,14777,"경기도 부천시 범안로96번길 23 408동 101호 (범박동, 부천범박힐스테이트4단지아파트)",032-351-1748,032-351-1748,,3,57,0,8,20,20,37.472748,126.808334,미운영,2004-03-09,,,,시간연장형,2021-02-15
경기도,부천시,41197000123,현어린이집,가정,A,14749,경기도 부천시 심곡로63번길 65 (심곡본동),032-611-5288,032-611-5281,,4,126,0,7,20,20,37.47785386,126.7793183,운영,1995-05-02,2011-05-03,2011-12-31,,일반,2021-02-15
경기도,부천시,41190000013,혜림어린이집,사회복지법인,Y,14753,경기도 부천시 경인로304번길 26 (심곡본동),032-666-7995,032-666-7999,https://hyerim.kidsnote.ac,3,243,1,19,30,30,37.48093204,126.7887453,운영,1997-12-13,,,,장애아전문,2021-02-15
경기도,부천시,41190000276,호반꿈어린이집,가정,Y,14790,"경기도 부천시 범안로 220 102동 101호 (옥길동, 옥길호반베르디움)",032-347-8291,,,4,91,0,5,20,20,37.46347202,126.8108797,미운영,2018-02-23,,,,일반,2021-02-15
경기도,부천시,41190000293,호반몬테소리어린이집,민간,Y,14790,"경기도 부천시 범안로 220 관리동 1층 (옥길동, 옥길호반베르디움)",032-344-1006,,,8,275,1,13,99,96,37.46347202,126.8108797,미운영,2018-07-31,,,,일반,2021-02-15
경기도,부천시,41199000127,효마을어린이집,가정,Y,14436,"경기도 부천시 오정로232번길 51-11 101동 103호 (오정동, 효마을아파트)",032-675-8585,032-672-2832,,4,75,0,6,20,19,37.52467486,126.7854602,미운영,2007-03-14,,,,일반,2021-02-15
