"시군구별","보험료분위별","가입자구분별","항목","단위","2019 년",
"노원구","6분위","근로자","적용인구","명","28658",
"노원구","6분위","공교","가입자","명","1191",
"노원구","6분위","공교","평균보험료","원","91828",
"노원구","6분위","공교","적용인구","명","1914",
"노원구","6분위","지역","세대수","세대","6726",
"노원구","6분위","지역","평균보험료","원","74046",
"노원구","6분위","지역","적용인구","명","11230",
"노원구","7분위","계","세대수","세대","22915",
"노원구","7분위","계","평균보험료","원","108558",
"노원구","7분위","계","적용인구","명","45844",
"노원구","7분위","직장","가입자","명","17426",
"노원구","7분위","직장","평균보험료","원","110366",
"노원구","7분위","직장","적용인구","명","36297",
"노원구","7분위","근로자","가입자","명","15058",
"노원구","7분위","근로자","평균보험료","원","110264",
"노원구","7분위","근로자","적용인구","명","31966",
"노원구","7분위","공교","가입자","명","2368",
"노원구","7분위","공교","평균보험료","원","111016",
"노원구","7분위","공교","적용인구","명","4331",
"노원구","7분위","지역","세대수","세대","5489",
"노원구","7분위","지역","평균보험료","원","102815",
"노원구","7분위","지역","적용인구","명","9547",
"노원구","8분위","계","세대수","세대","27821",
"노원구","8분위","계","평균보험료","원","136866",
"노원구","8분위","계","적용인구","명","64360",
"노원구","8분위","직장","가입자","명","17759",
"노원구","8분위","직장","평균보험료","원","138428",
"노원구","8분위","직장","적용인구","명","43985",
"노원구","8분위","근로자","가입자","명","14637",
"노원구","8분위","근로자","평균보험료","원","138175",
"노원구","8분위","근로자","적용인구","명","36230",
"노원구","8분위","공교","가입자","명","3122",
"노원구","8분위","공교","평균보험료","원","139613",
"노원구","8분위","공교","적용인구","명","7755",
"노원구","8분위","지역","세대수","세대","10062",
"노원구","8분위","지역","평균보험료","원","134110",
"노원구","8분위","지역","적용인구","명","20375",
"노원구","9분위","계","세대수","세대","28839",
"노원구","9분위","계","평균보험료","원","185126",
"노원구","9분위","계","적용인구","명","78221",
"노원구","9분위","직장","가입자","명","19535",
"노원구","9분위","직장","평균보험료","원","183612",
"노원구","9분위","직장","적용인구","명","58009",
"노원구","9분위","근로자","가입자","명","13870",
"노원구","9분위","근로자","평균보험료","원","182430",
"노원구","9분위","근로자","적용인구","명","40439",
"노원구","9분위","공교","가입자","명","5665",
"노원구","9분위","공교","평균보험료","원","186507",
"노원구","9분위","공교","적용인구","명","17570",
"노원구","9분위","지역","세대수","세대","9304",
"노원구","9분위","지역","평균보험료","원","188304",
"노원구","9분위","지역","적용인구","명","20212",
"노원구","10분위","계","세대수","세대","26961",
"노원구","10분위","계","평균보험료","원","317006",
"노원구","10분위","계","적용인구","명","83533",
"노원구","10분위","직장","가입자","명","18356",
"노원구","10분위","직장","평균보험료","원","310568",
"노원구","10분위","직장","적용인구","명","62446",
"노원구","10분위","근로자","가입자","명","14447",
"노원구","10분위","근로자","평균보험료","원","326988",
"노원구","10분위","근로자","적용인구","명","49901",
"노원구","10분위","공교","가입자","명","3909",
"노원구","10분위","공교","평균보험료","원","249884",
"노원구","10분위","공교","적용인구","명","12545",
"노원구","10분위","지역","세대수","세대","8605",
"노원구","10분위","지역","평균보험료","원","330738",
"노원구","10분위","지역","적용인구","명","21087",
"은평구","계","계","세대수","세대","238269",
"은평구","계","계","평균보험료","원","104230",
"은평구","계","계","적용인구","명","451232",
"은평구","계","직장","가입자","명","162538",
"은평구","계","직장","평균보험료","원","104764",
"은평구","계","직장","적용인구","명","319954",
"은평구","계","근로자","가입자","명","152998",
"은평구","계","근로자","평균보험료","원","101295",
"은평구","계","근로자","적용인구","명","296993",
"은평구","계","공교","가입자","명","9540",
"은평구","계","공교","평균보험료","원","160405",
"은평구","계","공교","적용인구","명","22961",
"은평구","계","지역","세대수","세대","75731",
"은평구","계","지역","평균보험료","원","103085",
"은평구","계","지역","적용인구","명","131278",
"은평구","1분위","계","세대수","세대","22257",
"은평구","1분위","계","평균보험료","원","27353",
"은평구","1분위","계","적용인구","명","34315",
"은평구","1분위","직장","가입자","명","18390",
"은평구","1분위","직장","평균보험료","원","31635",
"은평구","1분위","직장","적용인구","명","29353",
"은평구","1분위","근로자","가입자","명","18371",
"은평구","1분위","근로자","평균보험료","원","31628",
"은평구","1분위","근로자","적용인구","명","29319",
"은평구","1분위","공교","가입자","명","19",
"은평구","1분위","공교","평균보험료","원","37993",
"은평구","1분위","공교","적용인구","명","34",
"은평구","1분위","지역","세대수","세대","3867",
"은평구","1분위","지역","평균보험료","원","6989",
"은평구","1분위","지역","적용인구","명","4962",
"은평구","2분위","계","세대수","세대","20636",
"은평구","2분위","계","평균보험료","원","44119",
"은평구","2분위","계","적용인구","명","32512",
"은평구","2분위","직장","가입자","명","16496",
"은평구","2분위","직장","평균보험료","원","51960",
"은평구","2분위","직장","적용인구","명","27044",
"은평구","2분위","근로자","가입자","명","16400",
"은평구","2분위","근로자","평균보험료","원","51956",
"은평구","2분위","근로자","적용인구","명","26907",
"은평구","2분위","공교","가입자","명","96",
"은평구","2분위","공교","평균보험료","원","52593",
"은평구","2분위","공교","적용인구","명","137",
"은평구","2분위","지역","세대수","세대","4140",
"은평구","2분위","지역","평균보험료","원","12876",
"은평구","2분위","지역","적용인구","명","5468",
"은평구","3분위","계","세대수","세대","24803",
"은평구","3분위","계","평균보험료","원","45920",
"은평구","3분위","계","적용인구","명","37733",
"은평구","3분위","직장","가입자","명","17417",
"은평구","3분위","직장","평균보험료","원","58979",
"은평구","3분위","직장","적용인구","명","27948",
"은평구","3분위","근로자","가입자","명","17238",
"은평구","3분위","근로자","평균보험료","원","58977",
"은평구","3분위","근로자","적용인구","명","27698",
"은평구","3분위","공교","가입자","명","179",
"은평구","3분위","공교","평균보험료","원","59243",
"은평구","3분위","공교","적용인구","명","250",
"은평구","3분위","지역","세대수","세대","7386",
"은평구","3분위","지역","평균보험료","원","15124",
"은평구","3분위","지역","적용인구","명","9785",
"은평구","4분위","계","세대수","세대","30635",
"은평구","4분위","계","평균보험료","원","48470",
"은평구","4분위","계","적용인구","명","46725",
"은평구","4분위","직장","가입자","명","17627",
"은평구","4분위","직장","평균보험료","원","66499",
"은평구","4분위","직장","적용인구","명","28713",
"은평구","4분위","근로자","가입자","명","17310",
"은평구","4분위","근로자","평균보험료","원","66493",
"은평구","4분위","근로자","적용인구","명","28283",
