,이름,지번주소,위도,경도
649,지인수학교습소,경기도 부천시 상동 536-2번지 월드컵타운 504호 일부,37.50717415,126.7547433
650,윤선생우리집앞영어교실진달래써미트빌영어교습소,경기도 부천시 상동 536-6번지 보람씨티프라자 803호 일부,37.507041,126.7556938
651,상위3%루트수학교습소,"경기도 부천시 상동 415번지 사랑마을 201호,202호,203호",37.49584612,126.7578227
652,목련피아노교습소,경기도 부천시 상동 417번지 사랑마을 상가동 209호,37.49437596,126.7570812
653,정윤수학교습소,경기도 부천시 상동 550-3번지 2층 203호,37.50267977,126.7512184
654,이승희피아노음악교습소,경기도 부천시 상동 247-1번지 1층 일부,37.49036873,126.7625218
655,사랑미술교습소,경기도 부천시 상동 415번지 사랑마을 상가 304호,37.49584612,126.7578227
656,글로벌영어교습소,경기도 부천시 상동 415번지 사랑마을 상가동 215호,37.49584612,126.7578227
657,뮤엠반달영어교습소,경기도 부천시 상동 397번지 반달마을 상가동 214호,37.4926762,126.7500195
658,이화미술교습소,경기도 부천시 상동 445번지 2층201호꿈동산 상가,37.49301545,126.7570743
659,상동솔루니논술교습소,경기도 부천시 상동 546-3번지 대맥프라자 7층 701호 일부,37.50395639,126.7499136
660,EnglishPlanner영어교습소,경기도 부천시 상동 415번지 사랑마을상가동 114호 일부,37.49584612,126.7578227
661,정은정피아노음악교습소,경기도 부천시 상동 571-3번지 백송마을엘지에스케이(아) 2층 207호,37.49978628,126.7506062
662,상상고릴라미술교습소,경기도 부천시 상동 392번지 3층 303호 일부,37.495009,126.749661
663,뮤직아이음악교습소,경기도 부천시 상동 393번지 한아름마을 204호,37.49559156,126.7524409
664,유쌤영어교습소,경기도 부천시 상동 536-2번지 월드컵타운 5층 504-1호,37.50717415,126.7547433
665,상일삼성영어교습소,경기도 부천시 상동 571-6번지 백송마을 203호,37.49851094,126.7483035
666,독서당논술교습소,경기도 부천시 상동 399번지 반달마을 301호,37.4900638,126.7502431
667,상동예성음악교습소,경기도 부천시 상동 500-4번지 다정한마을 상가 2층 205호,37.51425515,126.75869
668,조재헌논술교습소,경기도 부천시 상동 536-4번지 한솔프라자 608호,37.50709406,126.7552186
669,동그라미바둑교습소,경기도 부천시 상동 533-11번지 부건프라자 403호 일부,37.50743028,126.7522995
670,하늘아이미술교습소,경기도 부천시 상동 407-1번지 대양훼미리코아 5층 504호 일부,37.49042692,126.7515196
671,에듀맵국어교습소,경기도 부천시 상동 546-9번지 청죽타워빌딩 504호,37.5037881,126.7512713
672,세움영어교습소,경기도 부천시 상동 536-2번지 월드컵타운 5층 503호 일부,37.50717415,126.7547433
673,가치인독서논술디베이트국어교습소,경기도 부천시 상동 546-1번지 태영메디칼 703호 일부,37.50403629,126.7493591
674,이화피아노레슨음악교습소,경기도 부천시 상동 500-2번지 다정한마을 107호,37.51320382,126.7557187
675,이인영음악교습소,경기도 부천시 상동 394-1번지 한아름아파트 202호,37.49551463,126.7544087
676,잉글리시아이영어교습소,경기도 부천시 상동 399번지 2층 205호,37.4900638,126.7502431
677,라일락미술교습소,경기도 부천시 상동 525-3번지 라일락마을 상가동 203호 일부,37.51111703,126.7531016
678,아뜰리에미술교습소,경기도 부천시 상동 393번지 한아름마을 상가동 208호 일부,37.49559156,126.7524409
679,Man To Man(맨투맨)수학교습소,경기도 부천시 상동 528-3번지 라일락마을 203호,37.5087011,126.7524989
680,부천영어교습소,경기도 부천시 상동 244-3번지 2층 일부,37.49079394,126.7633798
681,확인영어교습소,경기도 부천시 상동 523-11번지 늘푸른상가 301호 일부,37.5125406,126.7531081
682,New(뉴)뮤직트리음악교습소,경기도 부천시 상동 296-16번지 석환건설 1층 일부,37.49020207,126.7603287
683,서울경희음악학원,경기도 부천시 소사동 26-10번지 2층,37.48425896,126.7952395
684,김수영보습학원,경기도 부천시 소사동 6번지 2층,37.48625868,126.7899085
685,스타헨델피아노음악학원,"경기도 부천시 소사동 5-3번지 2층, 3층",37.48604405,126.7908024
686,에이플러스J(제이)보습학원,경기도 부천시 소사동 5-15번지 3층,37.48648444,126.7901906
687,에이플러스보습학원,경기도 부천시 소사동 5-15번지 2층,37.48648444,126.7901906
688,우리동네음악학원,경기도 부천시 소사동 35-27번지 1층,37.48448412,126.8003833
689,유레카입시학원,경기도 부천시 소사동 27-17번지 1층,37.48418133,126.7972184
690,예스(YES)영어교습소,경기도 부천시 소사본동 199번지 2층,37.47318225,126.7984129
691,솔루니논술교습소,경기도 부천시 소사본동 244-66번지 동문밀리언상가 219호,37.47568268,126.8011306
692,뮤엠영어소사원더영어교습소,경기도 부천시 소사본동 216-34번지 3층 일부,37.47206937,126.7957367
693,그림터미술교습소,경기도 부천시 소사본동 401-13번지 주공아파트 가상가 2층 203호,37.46765604,126.801853
694,예꼴아뜰리에미술교습소,경기도 부천시 소사본동 244-66번지 동문밀리언상가 208호,37.47568268,126.8011306
695,허브음악교습소,경기도 부천시 소사본동 201-1번지 1층 일부,37.47317988,126.797045
696,명품국어교습소,"경기도 부천시 소사본동 244-66번지 315호, 316호",37.47568268,126.8011306
697,파고다차이랑중국어교습소,경기도 부천시 소사본동 244-66번지 동문밀리언상가 3층 313호,37.47568268,126.8011306
698,수산나음악교습소,경기도 부천시 소사본동 403번지 두산아파트 2층 204호,37.4674555,126.8004971
699,엘리트한솔영어교습소,"경기도 부천시 소사본동 400-9번지 402호,403호",37.46896068,126.8007983
700,최고해법수학교습소,경기도 부천시 소사본동 244-66번지 동문밀리언상가 209호,37.47568268,126.8011306
701,슬기피아노교습소,경기도 부천시 소사본동 144-8번지 1층 일부,37.47779406,126.7925441
702,샤이니해법영어교습소,경기도 부천시 소사본동 144-7번지 1층 일부,37.47782089,126.792431
703,꿈꾸는꼬마고래미술교습소,경기도 부천시 소사본동 400-7번지 소사청구아파트 104호,37.46876942,126.7996005
704,옌클래식실용음악원음악교습소,경기도 부천시 소사본동 244-66번지 동문밀리언상가 207호,37.47568268,126.8011306
705,야석한문교습소,경기도 부천시 소사본동 230번지 2층 우측,37.47121352,126.7957956
706,통문장영어부천나라영어교습소,경기도 부천시 소사본동 400-3번지 306호,37.46790203,126.7981899
707,크레용아동미술교습소,경기도 부천시 소사본동 202-30번지 1층,37.47317877,126.796412
708,봉황수학교습소,경기도 부천시 소사본동 159-48번지 2층,37.47523406,126.7969942
709,Artkiddo(아트키도)미술교습소,경기도 부천시 소사본동 135번지 소사에스케이뷰 209호 일부,37.47712256,126.8001319
710,M(엠)수학교습소,경기도 부천시 소사본동 135번지 소사에스케이뷰 209호 일부,37.47712256,126.8001319
711,하늘땅어학원,경기도 부천시 소사본동 184-6번지 2층 일부,37.4745381,126.7957412
712,필음악학원,경기도 부천시 소사본동 409-6번지 아크리아Ⅲ 2층 203호,37.47246089,126.803355
713,J&J(제이앤제이)주니어랩영어보습학원,경기도 부천시 소사본동 409-1번지 유성메트로 503호,37.47274001,126.8032412
714,돌체피아노교습소,경기도 부천시 소사본동 233-1번지 1층 일부,37.47123831,126.7945182
715,우리역사다역사교습소,경기도 부천시 소사본동 244-66번지 동문밀리언상가 113호,37.47568268,126.8011306
716,더수학교습소,경기도 부천시 소사본동 178-30번지 에스엠벨리체 1층 101호,37.47351666,126.7938561
717,신디해법영어교습소,경기도 부천시 소사본동 411-1번지 주공뜨란채아파트 상가 204호,37.47092873,126.8030764
718,아카데미라운지부천소사독서실,경기도 부천시 소사본동 409-6번지 아크리아III 4층 401호 일부,37.47246089,126.803355
719,셀파우등생동문보습학원,경기도 부천시 소사본동 244-66번지 동문밀리언상가 2층 217~218호,37.47568268,126.8011306
720,한우리독서토론논술보습학원,경기도 부천시 소사본동 400-3번지 동우프라자빌딩 2층 205호,37.46790203,126.7981899
721,엔젤피아노음악학원,경기도 부천시 소사본동 409-6번지 아크리아Ⅲ 503호,37.47246089,126.803355
722,Able(에이블)비상보습학원,"경기도 부천시 소사본동 244-66번지 동문밀리언상가 201,202,203호",37.47568268,126.8011306
723,소사SKY(스카이)보습학원,경기도 부천시 소사본동 409-1번지 유성메트로 504호,37.47274001,126.8032412
724,소사미래독서실,경기도 부천시 소사본동 400-3번지 401~403호,37.46790203,126.7981899
725,명품보습학원,경기도 부천시 소사본동 400-3번지,37.46790203,126.7981899
726,시매쓰소사보습학원,경기도 부천시 소사본동 409-3번지 센트럴프라자 603호,37.47310149,126.8038846
727,김태균ELITE(엘리트)수학김성윤영어클리닉보습학원,경기도 부천시 소사본동 400-2번지 402호,37.46779348,126.7979415
728,인당신우어학보습학원,경기도 부천시 소사본동 143-20번지 2층,37.4780654,126.7931312
729,정진한솔보습학원,경기도 부천시 소사본동 197-3번지 4층,37.47487904,126.800104
730,ILS(아이엘에스)어학원,경기도 부천시 소사본동 407-6번지 하늘유치원 1층,37.47293207,126.8049364
731,좋은쌤보습학원,경기도 부천시 소사본동 199-1번지 2층,37.47307413,126.7984132
732,부천소사쓰리제이에듀영어보습학원,경기도 부천시 소사본동 409-1번지 502호,37.47274001,126.8032412
733,에드윈(Edwin)미술보습학원,"경기도 부천시 소사본동 198-34번지 2층,3층",37.47334443,126.7984124
734,좋은컴퓨터학원,경기도 부천시 소사본동 277-38번지 2층,37.47321139,126.7996337
735,아띠아트미술학원,경기도 부천시 소사본동 400-9번지 신한은행소사지점 305호,37.46896068,126.8007983
736,퍼펙트원어민영어교실창영센터보습학원,경기도 부천시 소사본동 244-33번지 삼원상가 1층 101호,37.47526774,126.8008491
737,고등이현수학보습학원,경기도 부천시 소사본동 244-66번지 동문밀리언상가 동문밀리언상가 211~216호,37.47568268,126.8011306
738,디딤돌미술학원,경기도 부천시 소사본동 70-17번지 2층 일부,37.48115034,126.7951351
739,폴리아수학보습학원,경기도 부천시 소사본동 409-1번지 유성메트로 601호,37.47274001,126.8032412
740,진성보습학원,"경기도 부천시 소사본동 400-9번지 401호,404호",37.46896068,126.8007983
741,눈높이러닝한신보습학원,경기도 부천시 소사본동 195-1번지 2층 일부,37.47498341,126.7979332
742,소일음악학원,경기도 부천시 소사본동 401-13번지 소사주공1단지아파트 204호,37.46765604,126.801853
743,애니샘미술학원,경기도 부천시 소사본동 400-3번지 301호,37.46790203,126.7981899
744,정세리음악학원,"경기도 부천시 소사본동 202-30번지 2층,3층",37.47317877,126.796412
745,큰나무독서실,경기도 부천시 소사본동 400-3번지 동우프라자 307호,37.46790203,126.7981899
746,윤선생영어숲소사어학원,경기도 부천시 소사본동 409-3번지 센트럴프라자 402호 일부,37.47310149,126.8038846
747,하이츠수학보습학원,경기도 부천시 소사본동 409-3번지 센트럴프라자 403호 전체,37.47310149,126.8038846
748,차수학정철어학보습학원,경기도 부천시 소사본동 409-1번지 유성메트로 403호,37.47274001,126.8032412
749,미술로생각하기부천미술학원,"경기도 부천시 소사본동 244-66번지 동문상가 3층 320,321,322,323호",37.47568268,126.8011306
750,예찬음악학원,경기도 부천시 소사본동 401-7번지 풍림아파트 2층 201호,37.46512354,126.8014416
751,소사해법수학보습학원,경기도 부천시 소사본동 409-1번지 유성메트로 505호,37.47274001,126.8032412
752,녹영꽃예술학원,경기도 부천시 소사본동 70-17번지 6층 602호,37.48115034,126.7951351
753,에드윈(Edwin)미술보습학원,"경기도 부천시 소사본동 198-34번지 2층,3층",37.47334443,126.7984124
754,영수마스터보습학원,경기도 부천시 소사본동 400-3번지 동우프라자 304호,37.46790203,126.7981899
755,동문밀리언삼성영어보습학원,"경기도 부천시 소사본동 244-66번지 동문밀리언상가 310,311,312",37.47568268,126.8011306
756,생각을키우는독서실,"경기도 부천시 소사본동 244-66번지 동문밀리언상가 220,221,222,223,224호",37.47568268,126.8011306
757,소사대한논리속독학원,경기도 부천시 소사본동 244-86번지 3층 일부,37.47484329,126.8002737
758,와이즈만보습학원,경기도 부천시 소사본동 409-4번지 제일프라자 5층 전체,37.47295775,126.8041337
